[HEADER]TICK,EPISODE,BAR_POS,FISH_POS,REWARD,FORCE,Q_HOLD,EPSILON,TD_ERROR
[DATA]267,1,411.2471,327.2159,-3.7016,0.0000,0.0000,0.48553791,-11.9173
[DATA]268,1,400.6806,326.4395,-3.2121,0.0000,0.0000,0.48551363,-2.3431
[DATA]269,1,395.7723,326.0514,-2.9860,0.0000,0.0000,0.48548936,-3.4208
[DATA]270,1,391.1141,325.6641,-2.7725,0.0000,0.0000,0.48546508,-5.7960
[DATA]271,1,386.7058,325.2773,-2.5714,0.0000,0.0000,0.48544081,-14.2707
[DATA]272,1,382.4475,324.8970,-2.3775,0.0000,0.0000,0.48541654,-2.4878
[DATA]273,1,378.3393,324.5129,-5.1913,-0.6306,-0.4809,0.48539226,-3.3550
[DATA]274,1,374.3810,324.1419,-2.0120,0.0000,0.0000,0.48536800,-1.3052
[DATA]275,1,369.9421,323.6202,-1.8161,0.0000,0.0000,0.48534373,0.7430
[DATA]276,1,365.6533,322.9416,-4.6355,-0.5417,-0.3834,0.48531946,-2.8637
[DATA]277,1,361.5144,322.1763,-1.4665,0.0000,0.0000,0.48529519,-5.3997
[DATA]278,1,356.9838,321.3261,-1.2812,0.0000,0.0000,0.48527093,-3.8070
[DATA]279,1,352.6032,320.3840,-1.1054,0.0000,0.0000,0.48524667,0.3779
[DATA]280,1,348.3727,319.3883,-0.9342,0.0000,0.0000,0.48522240,-1.8187
[DATA]281,1,344.2921,318.3766,-0.7610,0.0000,0.0000,0.48519814,-1.9261
[DATA]282,1,340.3615,317.3376,-0.5806,0.0000,0.0000,0.48517388,-5.5064
[DATA]283,1,332.9504,315.1909,-0.1814,0.0000,0.0000,0.48514962,-2.9494
[DATA]284,1,329.4698,314.1040,0.0388,0.0000,0.0000,0.48512537,-1.1841
[DATA]285,1,326.1392,313.0068,-0.2344,-0.3051,-0.1209,0.48510111,-7.1019
[DATA]286,1,322.9586,311.8959,-0.0108,0.0000,0.0000,0.48507685,-4.2714
[DATA]287,1,319.6230,310.7683,0.2329,-0.2708,-0.0835,0.48505260,-3.2421
[DATA]288,1,316.4374,309.6643,0.4564,0.0000,0.0000,0.48502835,-13.8454
[DATA]289,1,313.1309,308.5418,0.6706,-0.2367,-0.0462,0.48500410,-3.2779
[DATA]290,1,309.9745,307.4359,0.8414,0.0000,0.0000,0.48497985,-2.4878
[DATA]291,1,306.7313,306.3386,0.9796,0.0000,0.0000,0.48495560,-2.1760
[DATA]292,1,303.6381,305.2641,0.9056,-0.2395,0.0249,0.48493135,-12.1011
[DATA]293,1,300.6949,304.2060,0.7647,-0.2826,0.0478,0.48490710,-5.9239
[DATA]294,1,297.6623,303.1674,0.5841,-0.3379,0.0769,0.48488286,-1.8169
[DATA]295,1,294.5971,302.1188,0.3775,-0.3934,0.1024,0.48485861,-0.2431
[DATA]296,1,291.4439,301.1000,0.1446,0.0000,0.0000,0.48483437,-11.9650
[DATA]297,1,288.1474,300.0774,-0.1056,0.0000,0.0000,0.48481013,-2.1219
[DATA]298,1,285.1010,299.0634,-0.3208,-0.5975,0.1834,0.48478589,-2.2018
[DATA]299,1,282.3045,298.0446,-0.4973,0.0000,0.0000,0.48476165,-11.9292
[DATA]300,1,275.6689,296.0251,-0.8919,-0.8430,0.2647,0.48473741,0.0043
[DATA]301,1,272.4274,295.0415,-1.0532,0.0000,0.0000,0.48471317,-13.8454
[DATA]302,1,268.5929,294.0783,-1.2354,-1.0697,0.3297,0.48468894,-0.0701
[DATA]303,1,265.0084,293.1441,-1.3877,0.0000,0.0000,0.48466470,-11.4608
[DATA]304,1,260.6041,292.2264,-1.5744,-1.3768,0.4079,0.48464047,-5.3650
[DATA]305,1,256.4498,291.3182,-1.7411,0.0000,0.0000,0.48461624,-2.8762
[DATA]306,1,251.1688,290.4117,-1.9617,-1.8125,0.5053,0.48459201,-11.9962
[DATA]307,1,246.1377,289.5184,-2.1689,0.0000,0.0000,0.48456778,-2.2319
[DATA]308,1,239.5443,288.6319,-2.4544,0.0000,0.0000,0.48454355,-3.5360
[DATA]309,1,233.2008,287.7687,-2.7284,-2.8645,0.7000,0.48451932,-3.4812
[DATA]310,1,227.1073,286.9083,-2.9901,-3.2750,0.7655,0.48449510,-3.5360
[DATA]311,1,218.3993,286.0680,-3.3834,-3.9624,0.8690,0.48447087,-0.4652
[DATA]312,1,206.6663,285.2354,-3.9285,-4.9713,1.0114,0.48444665,-0.0074
[DATA]313,1,191.2209,284.3933,-4.6586,-5.6723,1.2017,0.48442243,-9.8206
[DATA]314,1,146.1662,282.7580,-6.8296,-7.7564,1.7645,0.48439820,-2.8762
[DATA]315,1,115.8559,281.9570,-8.3051,-9.1729,2.1454,0.48437399,-2.1374
[DATA]316,1,78.0392,281.1683,-10.1565,-10.9502,2.6245,0.48434977,-2.1439
[DATA]317,1,48.0000,280.3987,-11.6199,-12.3551,2.8750,0.48432555,-3.3597
[DATA]318,1,68.4595,279.6189,-10.5580,-11.3357,2.6259,0.48430133,-1.8169
[DATA]319,1,76.8139,278.8568,-10.1021,-10.8981,2.5318,0.48427712,-12.0038
[DATA]320,1,74.0826,278.1132,-10.2015,-10.9935,2.5757,0.48425290,-2.0426
[DATA]321,1,60.7032,277.3859,-10.8341,-11.6008,2.7532,0.48422869,-0.8851
[DATA]322,1,48.0000,276.6565,-11.4328,0.0000,0.0000,0.48420448,-2.0188
[DATA]323,1,52.7311,275.9381,-11.1603,-11.9139,2.8044,0.48418027,-6.6007
[DATA]324,1,57.7122,275.2355,-10.8762,-11.6411,2.7323,0.48415606,-11.9353
[DATA]325,1,51.0294,274.5274,-11.1749,-11.9279,2.8275,0.48413185,-2.4116
[DATA]326,1,48.0000,273.8149,-11.2907,0.0000,0.0000,0.48410765,-2.3131
[DATA]327,1,48.3714,273.1227,-11.2376,-11.9881,2.8312,0.48408344,-6.3443
[DATA]328,1,48.9928,272.4245,-11.1716,0.0000,0.0000,0.48405924,-14.6605
[DATA]329,1,48.0000,271.7388,-11.1869,-11.9395,2.8064,0.48403503,-3.3129
[DATA]330,1,55.6611,271.0645,-10.7702,-11.5394,2.7010,0.48401083,-1.9894
[DATA]331,1,48.0000,269.7211,-11.0861,-11.8426,2.7757,0.48398663,-11.9213
[DATA]332,1,48.0000,269.0616,-11.0531,-11.8110,2.7844,0.48396243,-4.1139
[DATA]333,1,48.0000,268.4192,-11.0210,-11.7801,2.7646,0.48393823,-5.9331
[DATA]334,1,48.0000,267.7706,-10.9885,-11.7490,2.7643,0.48391404,-2.8308
[DATA]335,1,48.0000,267.1205,-10.9560,-11.7178,2.7509,0.48388984,-3.1192
[DATA]336,1,48.0000,266.4929,-10.9246,-11.6877,2.7464,0.48386565,-9.3515
[DATA]337,1,48.0000,265.8835,-10.8942,0.0000,0.0000,0.48384145,-1.0399
[DATA]338,1,48.0000,265.2661,-10.8633,-11.6288,2.7302,0.48381726,-3.0975
[DATA]339,1,52.4600,264.6618,-10.6101,-11.3857,2.6660,0.48379307,-3.5070
[DATA]340,1,48.0000,264.0589,-10.8029,-11.5708,2.7143,0.48376888,-1.0399
[DATA]341,1,48.0000,263.4733,-10.7737,-11.5427,2.7073,0.48374469,-13.6145
[DATA]342,1,48.0000,262.8908,-10.7445,0.0000,0.0000,0.48372050,-12.3198
[DATA]343,1,48.0000,262.3110,-10.7155,-11.4869,2.6925,0.48369632,-1.6634
[DATA]344,1,52.6798,261.7453,-10.4533,0.0000,0.0000,0.48367213,-1.8187
[DATA]345,1,48.0000,261.1788,-10.6589,0.0000,0.0000,0.48364795,-3.4208
[DATA]346,1,52.6214,260.6170,-10.3998,-11.1838,2.6126,0.48362377,-2.8945
[DATA]347,1,57.4928,260.0692,-10.1288,-10.9237,2.5439,0.48359959,-0.1175
[DATA]348,1,51.4305,259.5339,-10.4052,0.0000,0.0000,0.48357541,-2.0426
[DATA]349,1,48.0000,258.9983,-10.5499,-11.3279,2.6392,0.48355123,-5.3382
[DATA]350,1,59.7368,257.9679,-9.9116,-10.7151,2.4969,0.48352705,-4.7163
[DATA]351,1,48.9883,257.4570,-10.4234,-11.2065,2.6448,0.48350287,-6.9514
[DATA]352,1,48.0000,256.9516,-10.4476,-11.2297,2.6083,0.48347870,-3.2421
[DATA]353,1,51.1859,256.4586,-10.2636,-11.0531,2.5807,0.48345453,-2.8587
[DATA]354,1,48.0000,255.9591,-10.3980,-11.1820,2.6111,0.48343035,-9.7394
[DATA]355,1,48.0000,255.2892,-10.3645,-11.1499,2.6055,0.48340618,0.1827
[DATA]356,1,48.0000,254.5208,-10.3260,-11.1130,2.5943,0.48338201,-13.0085
[DATA]357,1,48.0000,253.6778,-10.2839,-11.0725,2.5851,0.48335784,-11.0664
[DATA]358,1,48.0000,252.7478,-10.2374,-11.0279,2.5728,0.48333367,-8.6998
[DATA]359,1,48.0000,251.7668,-10.1883,-10.9808,2.5611,0.48330951,-4.7520
[DATA]360,1,48.0000,250.7366,-10.1368,-10.9314,2.5479,0.48328534,-6.6950
[DATA]361,1,48.0000,249.6693,-10.0835,-10.8801,2.5348,0.48326118,-2.2319
[DATA]362,1,48.0000,248.5948,-10.0297,-10.8285,2.5212,0.48323701,-0.1175
[DATA]363,1,48.0000,247.5072,-9.9754,0.0000,0.0000,0.48321285,-3.1834
[DATA]364,1,48.0000,246.4255,-9.9213,-10.7244,2.4940,0.48318869,0.0083
[DATA]365,1,48.0000,246.4255,-9.9213,-10.7244,2.4940,0.48316453,0.0890
[DATA]366,1,48.0000,246.4255,-9.9213,-10.7244,2.5123,0.48314037,-6.3909
[DATA]367,1,48.0000,246.4255,-9.9213,-10.7244,2.5307,0.48311622,-1.6410
[DATA]368,1,48.0000,246.4255,-9.9213,-10.7244,2.5490,0.48309206,-0.4834
[DATA]369,1,48.0000,246.4255,-9.9213,-10.7244,2.5674,0.48306791,-2.4242
[DATA]370,1,48.0000,246.4255,-9.9213,-10.7244,2.5857,0.48304375,-1.8611
[DATA]371,1,48.0000,246.4255,-9.9213,-10.7244,2.6224,0.48301960,-11.9273
[DATA]372,1,48.0000,246.4255,-9.9213,-10.7244,2.6407,0.48299545,-5.3382
[DATA]373,1,48.0000,246.4255,-9.9213,-10.7244,2.6214,0.48297130,0.1971
[DATA]374,1,48.0000,246.4255,-9.9213,-10.7244,2.5694,0.48294715,-5.3650
[DATA]375,1,48.0000,246.4255,-9.9213,-10.7244,2.5174,0.48292300,-1.8506
[DATA]376,1,48.0000,246.4255,-9.9213,0.0000,0.0000,0.48289886,-1.8169
[DATA]377,1,48.0000,246.4255,-9.9213,-10.7244,2.4345,0.48287471,-0.1175
[DATA]378,1,48.0000,246.4255,-9.9213,-10.7244,2.4345,0.48285057,-5.7869
[DATA]379,1,48.0000,246.4255,-9.9213,-10.7244,2.3944,0.48282643,-0.6911
[DATA]380,1,48.0000,246.4255,-9.9213,-10.7244,2.3543,0.48280229,0.3779
[DATA]381,1,48.0000,246.4255,-9.9213,-10.7244,2.3795,0.48277815,-3.2289
[DATA]382,1,48.0000,246.4255,-9.9213,-10.7244,2.4135,0.48275401,-5.9295
[DATA]383,1,48.0000,246.4255,-9.9213,-10.7244,2.4476,0.48272987,-1.2671
[DATA]384,1,48.0000,246.4255,-9.9213,0.0000,0.0000,0.48270573,-1.8187
[DATA]385,1,48.0000,246.4255,-9.9213,0.0000,0.0000,0.48268160,-8.3255
[DATA]386,1,48.0000,246.4255,-9.9213,-10.7244,2.5157,0.48265746,-0.0411
[DATA]387,1,48.0000,246.4255,-9.9213,-10.7244,2.5157,0.48263333,-1.1090
[DATA]388,1,48.0000,246.4255,-9.9213,-10.7244,2.5497,0.48260920,-2.3751
[DATA]389,1,48.0000,246.4255,-9.9213,-10.7244,2.6178,0.48258507,-2.0713
[DATA]390,1,48.0000,246.4255,-9.9213,-10.7244,2.6518,0.48256094,-11.8696
[DATA]391,1,48.0000,246.4255,-9.9213,0.0000,0.0000,0.48253681,-5.9033
[DATA]392,1,48.0000,246.4255,-9.9213,-10.7244,2.7199,0.48251268,-3.5673
[DATA]393,1,48.0000,246.4255,-9.9213,0.0000,0.0000,0.48248856,-5.5740
[DATA]394,1,48.0000,246.4255,-9.9213,-10.7244,2.7539,0.48246443,-3.7255
[DATA]395,1,48.0000,246.4255,-9.9213,-10.7244,2.7539,0.48244031,-0.6557
[DATA]396,1,48.0000,246.4255,-9.9213,-10.7244,2.7880,0.48241619,-10.1143
[DATA]397,1,48.0000,246.4255,-9.9213,0.0000,0.0000,0.48239207,-13.0599
[DATA]398,1,48.0000,246.4255,-9.9213,0.0000,0.0000,0.48236795,-1.9531
[DATA]399,1,48.0000,246.4255,-9.9213,-10.7244,2.8560,0.48234383,-4.0230
[DATA]400,1,48.0000,246.4255,-9.9213,0.0000,0.0000,0.48231971,-4.1139
[DATA]401,1,48.0000,246.4255,-9.9213,-10.7244,2.8901,0.48229560,-14.7499
[DATA]402,1,48.0000,246.4255,-9.9213,-10.7244,2.8901,0.48227148,0.4180
[DATA]403,1,48.0000,246.4255,-9.9213,-10.7244,2.9241,0.48224737,-0.4432
[DATA]404,1,48.0000,246.4255,-9.9213,-10.7244,2.9581,0.48222326,-0.1554
[DATA]405,1,48.0000,246.4255,-9.9213,-10.7244,3.0262,0.48219914,-10.0878
[DATA]406,1,48.0000,246.4255,-9.9213,0.0000,0.0000,0.48217503,-11.0106
[DATA]407,1,48.0000,246.4255,-9.9213,-10.7244,3.0943,0.48215093,-5.2526
[DATA]408,1,48.0000,246.4255,-9.9213,-10.7244,3.0943,0.48212682,-8.5672
[DATA]409,1,48.0000,246.4255,-9.9213,-10.7244,3.1283,0.48210271,-0.9893
[DATA]410,1,48.0000,246.4255,-9.9213,-10.7244,3.1624,0.48207861,-2.1612
[DATA]411,1,48.0000,246.4255,-9.9213,-10.7244,3.1964,0.48205450,-9.3515
[DATA]1,2,520.0000,508.0000,-0.1132,-0.2960,-0.1048,0.48203040,-9.3515
[DATA]2,2,520.0000,508.0000,-0.1132,-0.2960,-0.1048,0.48200630,-14.6276
[DATA]3,2,520.0000,508.0000,-0.1132,0.0000,0.0000,0.48198220,-3.1704
[DATA]4,2,520.0000,508.0000,-0.1132,-0.2960,-0.1074,0.48195810,-0.1175
[DATA]5,2,520.0000,508.0000,-0.1132,0.0000,0.0000,0.48193400,-12.2125
[DATA]6,2,520.0000,508.0000,-0.1132,0.0000,0.0000,0.48190990,-1.3835
[DATA]7,2,520.0000,508.0000,-0.1132,-0.2960,-0.1083,0.48188581,-3.1192
[DATA]8,2,520.0000,508.0000,-0.1132,0.0000,0.0000,0.48186172,-1.6519
[DATA]9,2,520.0000,508.0000,-0.1132,-0.2960,-0.1092,0.48183762,-14.3776
[DATA]10,2,520.0000,508.0000,-0.1132,0.0000,0.0000,0.48181353,-5.5979
[DATA]11,2,520.0000,508.0000,-0.1132,0.0000,0.0000,0.48178944,-3.0342
[DATA]12,2,520.0000,508.0000,-0.1132,0.0000,0.0000,0.48176535,-2.7956
[DATA]13,2,520.0000,508.0000,-0.1132,-0.2960,-0.1100,0.48174126,-4.2714
[DATA]14,2,520.0000,508.0000,-0.1132,0.0000,0.0000,0.48171717,0.0752
[DATA]15,2,520.0000,508.0000,-0.1132,-0.2960,-0.1109,0.48169309,-3.1796
[DATA]16,2,520.0000,508.0000,-0.1132,0.0000,0.0000,0.48166900,-11.9353
[DATA]17,2,520.0000,508.0000,-0.1132,0.0000,0.0000,0.48164492,-1.1090
[DATA]18,2,520.0000,508.0000,-0.1132,0.0000,0.0000,0.48162084,-2.3094
[DATA]19,2,520.0000,508.0000,-0.1132,-0.2960,-0.1118,0.48159676,-1.2072
[DATA]20,2,520.0000,508.0000,-0.1132,0.0000,0.0000,0.48157268,-10.0590
[DATA]21,2,517.4860,507.7754,0.1385,0.0000,0.0000,0.48154860,-0.2937
[DATA]22,2,515.1220,507.3495,0.3507,0.0000,0.0000,0.48152452,-12.1011
[DATA]23,2,512.9080,506.7810,0.5225,0.0000,0.0000,0.48150045,-3.4202
[DATA]24,2,508.9300,505.2824,0.7533,0.0000,0.0000,0.48147637,-1.0269
[DATA]25,2,507.1660,504.4108,0.8250,0.0000,0.0000,0.48145230,-0.1175
[DATA]26,2,505.5520,503.4609,0.8738,0.0000,0.0000,0.48142822,-4.7204
[DATA]27,2,504.0880,502.4810,0.9068,0.0000,0.0000,0.48140415,-14.2520
[DATA]28,2,502.7740,501.4370,0.9243,0.0000,0.0000,0.48138008,-0.9893
[DATA]29,2,501.6100,500.3443,0.9287,-0.2101,-0.0109,0.48135601,-14.5947
[DATA]30,2,500.5960,499.0293,0.9095,0.0000,0.0000,0.48133195,-2.4878
[DATA]31,2,499.5218,497.5494,0.8821,-0.2158,-0.0155,0.48130788,-4.3908
[DATA]32,2,498.5977,495.9912,0.8363,0.0000,0.0000,0.48128381,-6.6458
[DATA]33,2,497.6078,494.3502,0.7854,-0.2261,-0.0260,0.48125975,0.9715
[DATA]34,2,496.7679,492.6503,0.7128,0.0000,0.0000,0.48123569,-2.3085
[DATA]35,2,495.8520,490.9069,0.6377,0.0000,0.0000,0.48121162,-2.0713
[DATA]36,2,495.0860,489.0882,0.5355,0.0000,0.0000,0.48118756,-4.9417
[DATA]37,2,494.4700,487.1983,0.4041,0.0000,0.0000,0.48116350,-2.4209
[DATA]38,2,494.0041,485.2805,0.2473,0.0000,0.0000,0.48113945,-12.3198
[DATA]39,2,493.6881,483.3620,0.0705,0.0000,0.0000,0.48111539,-1.5641
[DATA]40,2,493.5221,481.4160,-0.1247,-0.2968,-0.0998,0.48109133,0.7889
[DATA]41,2,493.5062,479.4835,-0.3270,0.0000,0.0000,0.48106728,-13.5584
[DATA]42,2,493.3433,477.5258,-0.0047,0.0000,0.0000,0.48104323,-1.0269
[DATA]43,2,493.3305,475.6182,-0.1773,0.0000,0.0000,0.48101917,-14.7457
[DATA]44,2,493.7549,471.9283,-0.4990,0.0000,0.0000,0.48099512,-0.1175
[DATA]45,2,494.1921,470.0862,-0.6506,0.0000,0.0000,0.48097107,0.9294
[DATA]46,2,494.7793,468.2726,-3.7955,-0.4121,-0.2237,0.48094702,-2.3226
[DATA]47,2,495.5165,466.4459,-0.9389,0.0000,0.0000,0.48092298,-4.1239
[DATA]48,2,495.9916,464.6523,-1.0596,0.0000,0.0000,0.48089893,-10.3281
[DATA]49,2,496.6167,462.8744,-1.1837,0.0000,0.0000,0.48087489,-10.0266
[DATA]50,2,497.3918,461.1339,-4.3115,-0.4901,-0.3086,0.48085084,-14.8514
[DATA]51,2,498.3170,459.4364,-1.4435,0.0000,0.0000,0.48082680,0.2546
[DATA]52,2,498.9021,457.7737,-1.5562,0.0000,0.0000,0.48080276,-6.3443
[DATA]53,2,499.6372,456.1156,-1.6760,0.0000,0.0000,0.48077872,-2.7857
[DATA]54,2,500.5222,454.4576,-4.8032,-0.5685,-0.3942,0.48075468,-2.1048
[DATA]55,2,501.5573,452.8365,-1.9360,0.0000,0.0000,0.48073064,-3.2976
[DATA]56,2,502.1738,451.2155,-5.0479,-0.6077,-0.4378,0.48070660,-5.3997
[DATA]57,2,502.9404,449.5170,-5.1712,-0.6274,-0.4586,0.48068257,-10.5003
[DATA]58,2,503.2493,447.7558,-2.2747,0.0000,0.0000,0.48065854,-2.5089
[DATA]59,2,503.0808,445.9244,-2.3578,0.0000,0.0000,0.48063450,-1.2072
[DATA]60,2,503.0623,444.0903,-2.4486,0.0000,0.0000,0.48061047,-2.6352
[DATA]61,2,503.1938,442.2239,-2.5485,0.0000,0.0000,0.48058644,-2.8962
[DATA]62,2,503.4753,440.3946,-2.6540,0.0000,0.0000,0.48056241,-1.9760
[DATA]63,2,504.0067,438.5360,-2.7735,0.0000,0.0000,0.48053838,-2.4209
[DATA]64,2,504.7882,436.6490,-2.9070,0.0000,0.0000,0.48051436,-3.2497
[DATA]65,2,505.8197,434.7484,-3.0536,0.0000,0.0000,0.48049033,-14.7686
[DATA]66,2,508.6327,431.0376,-6.3798,-0.8208,-0.6670,0.48046631,-5.2161
[DATA]67,2,510.4142,429.2166,-3.5599,0.0000,0.0000,0.48044228,0.0718
[DATA]68,2,511.6249,427.4036,-3.7111,0.0000,0.0000,0.48041826,-3.2779
[DATA]69,2,513.0857,425.6011,-3.8742,0.0000,0.0000,0.48039424,-14.6594
[DATA]70,2,514.7964,423.8558,-4.0470,0.0000,0.0000,0.48037022,-11.2657
[DATA]71,2,516.7571,422.1340,-7.2312,-0.9570,-0.8148,0.48034620,-11.7815
[DATA]72,2,518.9678,420.4602,-4.4254,0.0000,0.0000,0.48032218,-2.8637
[DATA]73,2,520.0000,418.8160,-4.5592,0.0000,0.0000,0.48029817,-2.9250
[DATA]74,2,519.2475,417.1926,-4.6027,0.0000,0.0000,0.48027415,0.0735
[DATA]75,2,518.7450,415.5492,-4.6598,0.0000,0.0000,0.48025014,-9.4910
[DATA]76,2,518.4925,413.9301,-4.7281,0.0000,0.0000,0.48022613,-10.4981
[DATA]77,2,518.4900,412.3273,-4.8081,0.0000,0.0000,0.48020212,-6.6950
[DATA]78,2,518.7375,410.7443,-4.8997,0.0000,0.0000,0.48017810,-2.8520
[DATA]79,2,519.2350,409.1599,-5.0038,0.0000,0.0000,0.48015410,-2.0843
[DATA]80,2,519.9825,407.6218,-8.1180,-1.0989,-0.9739,0.48013009,-2.6489
[DATA]81,2,520.0000,406.1067,-8.1947,-1.1111,-0.9915,0.48010608,-1.5287
[DATA]82,2,518.3211,403.0868,-8.2617,-1.1219,-1.0050,0.48008208,0.6537
[DATA]83,2,516.1961,401.5777,-8.2309,-1.1169,-1.0022,0.48005807,-8.4930
[DATA]84,2,513.1992,400.1043,-5.1547,0.0000,0.0000,0.48003407,-5.2552
[DATA]85,2,509.3353,398.6287,-5.0353,0.0000,0.0000,0.48001007,-3.0119
[DATA]86,2,505.7214,397.1405,-7.9290,-1.0686,-0.9540,0.47998607,0.3341
[DATA]87,2,502.3576,395.6759,-7.8341,-1.0535,-0.9367,0.47996207,-5.3382
[DATA]88,2,498.1751,394.2476,-7.6964,-1.0314,-0.9152,0.47993807,-5.5030
[DATA]89,2,493.1891,392.8217,-4.5184,0.0000,0.0000,0.47991407,-3.3711
[DATA]90,2,487.4217,391.4222,-7.3000,-0.9680,-0.8508,0.47989008,-0.1175
[DATA]91,2,481.9044,390.0352,-7.0935,-0.9350,-0.8140,0.47986608,-1.3723
[DATA]92,2,475.6690,388.6905,-3.8489,0.0000,0.0000,0.47984209,-4.5020
[DATA]93,2,468.7487,387.3846,-3.5682,0.0000,0.0000,0.47981810,-14.4432
[DATA]94,2,462.0784,386.0757,-3.3001,0.0000,0.0000,0.47979411,-14.6276
[DATA]95,2,455.6581,384.7674,-3.0445,0.0000,0.0000,0.47977012,-2.9552
[DATA]96,2,449.4877,383.8820,-2.7803,0.0000,0.0000,0.47974613,-1.3729
[DATA]97,2,443.5674,383.3316,-5.5118,-0.6819,-0.5417,0.47972214,-3.3400
[DATA]98,2,431.4949,382.9634,-1.9266,0.0000,0.0000,0.47969815,-10.0304
[DATA]99,2,431.4949,382.9634,-1.9266,0.0000,0.0000,0.47967417,-6.3550
[DATA]100,2,417.9767,383.3225,-1.2302,0.0000,0.0000,0.47965019,-5.4735
[DATA]101,2,411.4426,383.6674,-0.8676,0.0000,0.0000,0.47962620,-3.0119
[DATA]102,2,405.0585,384.1053,-0.4363,0.0000,0.0000,0.47960222,0.0890
[DATA]103,2,398.8244,384.6202,-0.3456,0.0000,0.0000,0.47957824,-11.9738
[DATA]104,2,392.7403,385.2034,0.3759,0.0000,0.0000,0.47955426,-1.6634
[DATA]105,2,386.8062,385.8285,0.9463,0.0000,0.0000,0.47953029,-14.6678
[DATA]106,2,381.0221,386.4821,0.5885,0.0000,0.0000,0.47950631,0.0770
[DATA]107,2,375.4880,387.1739,-0.0791,-0.5111,0.1483,0.47948233,-1.5545
[DATA]108,2,370.2040,387.8716,-0.6734,-0.7337,0.2299,0.47945836,-3.0342
[DATA]109,2,364.6588,388.5876,-1.1393,0.0000,0.0000,0.47943439,-11.9650
[DATA]110,2,358.6299,389.3095,-1.5249,-1.3251,0.3950,0.47941042,-2.2168
[DATA]111,2,352.8510,390.0212,-1.8575,-1.6818,0.4763,0.47938644,-4.9417
[DATA]112,2,345.9970,390.7350,-2.2369,-2.1575,0.5734,0.47936248,-3.6157
[DATA]113,2,337.7112,391.4473,-2.6868,-2.8005,0.6892,0.47933851,-11.9750
[DATA]114,2,327.5178,392.1631,-3.2323,-3.6928,0.8298,0.47931454,-11.2211
[DATA]115,2,314.7739,392.8820,-3.9054,-4.9492,1.0037,0.47929057,0.4180
[DATA]116,2,298.5872,393.5879,-4.7500,-5.7600,1.2224,0.47926661,-3.2976
[DATA]117,2,277.7013,394.2757,-5.8287,-6.7956,1.5021,0.47924265,-10.0334
[DATA]118,2,251.3054,394.9567,-7.1826,-8.0953,1.8525,0.47921868,-2.0426
[DATA]119,2,177.5772,396.2925,-10.9358,-11.6983,2.8224,0.47919472,-9.8086
[DATA]120,2,177.5772,396.2925,-10.9358,-11.6983,2.8224,0.47917076,-6.8946
[DATA]121,2,68.8648,397.5970,-16.4366,0.0000,0.0000,0.47914681,-5.1188
[DATA]122,2,48.0000,398.2445,-17.5122,-18.0117,4.3275,0.47912285,-2.5759
[DATA]123,2,95.9358,398.8848,-15.1475,-15.7416,3.7315,0.47909889,-5.9251
[DATA]124,2,126.1098,399.5308,-13.6710,-14.3242,3.3900,0.47907494,-14.6785
[DATA]125,2,140.7923,400.1697,-12.9689,-13.6501,3.2397,0.47905098,-4.1139
[DATA]126,2,141.4006,400.8100,-12.9705,0.0000,0.0000,0.47902703,-2.5759
[DATA]127,2,128.6088,401.4416,-13.6416,0.0000,0.0000,0.47900308,-0.1175
[DATA]128,2,116.0670,402.0662,-14.3000,0.0000,0.0000,0.47897913,-1.3173
[DATA]129,2,103.7752,402.6906,-14.9458,0.0000,0.0000,0.47895518,0.1651
[DATA]130,2,91.7334,403.2984,-15.5783,-16.1551,3.9427,0.47893123,-1.2878
[DATA]131,2,79.9415,403.9125,-16.1985,-16.7506,4.0984,0.47890729,-4.3908
[DATA]132,2,52.2446,404.5140,-17.6135,-18.1089,4.4820,0.47888334,-5.4247
[DATA]133,2,48.0000,405.0965,-17.8548,0.0000,0.0000,0.47885940,0.7343
[DATA]134,2,59.6061,405.6726,-17.3033,-17.8112,4.3368,0.47883545,0.9715
[DATA]135,2,65.7571,406.8184,-17.0531,-17.5709,4.3033,0.47881151,-5.2161
[DATA]136,2,48.0000,407.3874,-17.9694,-18.4506,4.4978,0.47878757,-3.5423
[DATA]137,2,48.0000,407.9591,-17.9980,-18.4780,4.5295,0.47876363,-10.0334
[DATA]138,2,48.0000,408.5330,-18.0267,0.0000,0.0000,0.47873969,-10.1017
[DATA]139,2,48.0000,409.0946,-18.0547,0.0000,0.0000,0.47871576,-4.9653
[DATA]140,2,52.8492,409.6511,-17.8401,-18.3265,4.4836,0.47869182,-3.0342
[DATA]141,2,57.9484,410.1998,-17.6126,-18.1081,4.4258,0.47866789,-5.8283
[DATA]142,2,48.0000,410.7472,-18.1374,-18.6119,4.5519,0.47864395,-9.4910
[DATA]143,2,48.0000,411.2808,-18.1640,0.0000,0.0000,0.47862002,-3.1336
[DATA]144,2,48.0000,411.7956,-18.1898,-18.6622,4.5661,0.47859609,-11.0769
[DATA]145,2,56.3994,412.3133,-17.7957,-18.2839,4.4664,0.47857216,-2.9782
[DATA]146,2,48.0000,412.8250,-18.2413,-18.7116,4.5816,0.47854823,-2.4116
[DATA]147,2,48.0000,413.3210,-18.2660,-18.7354,4.5863,0.47852430,-9.4401
[DATA]148,2,48.0000,413.8035,-18.2902,-18.7586,4.5930,0.47850038,-4.7823
